"days","degdays","subj","taxon","counts","fracBySubjDay"
3,87,"A6","Bacillariophyceae",0,0
3,87,"A6","Chlamydomonadales",0,0
3,87,"A6","Chromulinales",0,0
3,87,"A6","Cladosporiaceae",2,0.000105803311643654
3,87,"A6","Coleoptera",16,0.000846426493149236
3,87,"A6","Collembola",2,0.000105803311643654
3,87,"A6","Cystofilobasidiaceae",0,0
3,87,"A6","Debaryomycetaceae",9,0.000476114902396445
3,87,"A6","Didymellaceae",5,0.000264508279109136
3,87,"A6","Dipodascaceae",11,0.0005819182140401
3,87,"A6","Diptera",18749,0.991853145003439
3,87,"A6","Eimeriorina",0,0
3,87,"A6","Eustigmatales",0,0
3,87,"A6","Fabales",0,0
3,87,"A6","Haptoria",0,0
3,87,"A6","Herpotrichiellaceae",0,0
3,87,"A6","Hypotrichia",0,0
3,87,"A6","Lichtheimiaceae",0,0
3,87,"A6","Malasseziaceae",1,5.29016558218272e-05
3,87,"A6","Mucoraceae",4,0.000211606623287309
3,87,"A6","Neogregarinorida",0,0
3,87,"A6","Oligohymenophorea",0,0
3,87,"A6","Opiliones",0,0
3,87,"A6","Peronosporomycetes",0,0
3,87,"A6","Phaeosphaeriaceae",0,0
3,87,"A6","Phaffomycetaceae",2,0.000105803311643654
3,87,"A6","Pichiaceae",3,0.000158704967465482
3,87,"A6","Poales",6,0.000317409934930963
3,87,"A6","Ranunculales",0,0
3,87,"A6","Rare",4,0.000211606623287309
3,87,"A6","Rhabditida",6,0.000317409934930963
3,87,"A6","Rhizaspididae",0,0
3,87,"A6","Rhizopodaceae",0,0
3,87,"A6","Rhynchogastremataceae",2,0.000105803311643654
3,87,"A6","Saccharomycetaceae",25,0.00132254139554568
3,87,"A6","Saccharomycodaceae",20,0.00105803311643654
3,87,"A6","Sapindales",0,0
3,87,"A6","Schizosaccharomycetaceae",3,0.000158704967465482
3,87,"A6","Sphaeropleales",0,0
3,87,"A6","Sporidiobolaceae",3,0.000158704967465482
3,87,"A6","Taphrinaceae",0,0
3,87,"A6","Trichosporonaceae",20,0.00105803311643654
3,87,"A6","Trichostomatia",1,5.29016558218272e-05
3,87,"A6","Trypanosomatida",0,0
3,87,"A6","Ustilaginaceae",0,0
5,149,"A1","Acari",0,0
5,149,"A1","Apiales",0,0
5,149,"A1","Ascaridida",0,0
5,149,"A1","Aspergillaceae",69,0.00169030645991034
5,149,"A1","Asterales",0,0
5,149,"A1","Bacillariophyceae",1,2.44971950711644e-05
5,149,"A1","Chlamydomonadales",0,0
5,149,"A1","Chromulinales",0,0
5,149,"A1","Cladosporiaceae",29,0.000710418657063766
5,149,"A1","Coleoptera",2362,0.0578623747580902
5,149,"A1","Collembola",0,0
5,149,"A1","Cystofilobasidiaceae",0,0
5,149,"A1","Debaryomycetaceae",2,4.89943901423287e-05
5,149,"A1","Didymellaceae",117,0.00286617182332623
5,149,"A1","Dipodascaceae",32,0.000783910242277259
5,149,"A1","Diptera",37970,0.93015849685211
5,149,"A1","Eimeriorina",0,0
5,149,"A1","Eustigmatales",0,0
5,149,"A1","Fabales",0,0
5,149,"A1","Haptoria",0,0
5,149,"A1","Herpotrichiellaceae",8,0.000195977560569315
5,149,"A1","Hypotrichia",0,0
5,149,"A1","Lichtheimiaceae",0,0
5,149,"A1","Malasseziaceae",22,0.000538938291565616
5,149,"A1","Mucoraceae",0,0
5,149,"A1","Neogregarinorida",0,0
5,149,"A1","Oligohymenophorea",0,0
5,149,"A1","Opiliones",0,0
5,149,"A1","Peronosporomycetes",0,0
5,149,"A1","Phaeosphaeriaceae",101,0.0024742167021876
5,149,"A1","Phaffomycetaceae",0,0
5,149,"A1","Pichiaceae",0,0
5,149,"A1","Poales",2,4.89943901423287e-05
5,149,"A1","Ranunculales",0,0
5,149,"A1","Rare",67,0.00164131206976801
5,149,"A1","Rhabditida",4,9.79887802846574e-05
5,149,"A1","Rhizaspididae",3,7.34915852134931e-05
5,149,"A1","Rhizopodaceae",0,0
5,149,"A1","Rhynchogastremataceae",24,0.000587932681707944
5,149,"A1","Saccharomycetaceae",4,9.79887802846574e-05
5,149,"A1","Saccharomycodaceae",0,0
5,149,"A1","Sapindales",0,0
5,149,"A1","Schizosaccharomycetaceae",0,0
5,149,"A1","Sphaeropleales",0,0
5,149,"A1","Sporidiobolaceae",0,0
5,149,"A1","Taphrinaceae",0,0
5,149,"A1","Trichosporonaceae",4,9.79887802846574e-05
5,149,"A1","Trichostomatia",0,0
5,149,"A1","Trypanosomatida",0,0
5,149,"A1","Ustilaginaceae",0,0
5,149,"A2","Acari",0,0
5,149,"A2","Apiales",0,0
5,149,"A2","Ascaridida",0,0
5,149,"A2","Aspergillaceae",14,0.00195858981533296
5,149,"A2","Asterales",0,0
5,149,"A2","Bacillariophyceae",0,0
5,149,"A2","Chlamydomonadales",0,0
5,149,"A2","Chromulinales",0,0
5,149,"A2","Cladosporiaceae",3,0.000419697817571349
5,149,"A2","Coleoptera",29,0.0040570789031897
5,149,"A2","Collembola",0,0
5,149,"A2","Cystofilobasidiaceae",0,0
5,149,"A2","Debaryomycetaceae",18,0.00251818690542809
5,149,"A2","Didymellaceae",16,0.00223838836038053
5,149,"A2","Dipodascaceae",8,0.00111919418019026
5,149,"A2","Diptera",6994,0.978455512031337
5,149,"A2","Eimeriorina",0,0
5,149,"A2","Eustigmatales",0,0
5,149,"A2","Fabales",0,0
5,149,"A2","Haptoria",0,0
5,149,"A2","Herpotrichiellaceae",3,0.000419697817571349
5,149,"A2","Hypotrichia",0,0
5,149,"A2","Lichtheimiaceae",0,0
5,149,"A2","Malasseziaceae",0,0
5,149,"A2","Mucoraceae",0,0
5,149,"A2","Neogregarinorida",0,0
5,149,"A2","Oligohymenophorea",0,0
5,149,"A2","Opiliones",0,0
5,149,"A2","Peronosporomycetes",0,0
5,149,"A2","Phaeosphaeriaceae",27,0.00377728035814214
5,149,"A2","Phaffomycetaceae",0,0
5,149,"A2","Pichiaceae",3,0.000419697817571349
5,149,"A2","Poales",3,0.000419697817571349
5,149,"A2","Ranunculales",0,0
5,149,"A2","Rare",4,0.000559597090095132
5,149,"A2","Rhabditida",1,0.000139899272523783
5,149,"A2","Rhizaspididae",0,0
5,149,"A2","Rhizopodaceae",0,0
5,149,"A2","Rhynchogastremataceae",2,0.000279798545047566
5,149,"A2","Saccharomycetaceae",7,0.00097929490766648
5,149,"A2","Saccharomycodaceae",0,0
5,149,"A2","Sapindales",0,0
5,149,"A2","Schizosaccharomycetaceae",0,0
5,149,"A2","Sphaeropleales",6,0.000839395635142697
5,149,"A2","Sporidiobolaceae",4,0.000559597090095132
5,149,"A2","Taphrinaceae",0,0
5,149,"A2","Trichosporonaceae",3,0.000419697817571349
5,149,"A2","Trichostomatia",0,0
5,149,"A2","Trypanosomatida",0,0
5,149,"A2","Ustilaginaceae",3,0.000419697817571349
5,149,"A3","Acari",0,0
5,149,"A3","Apiales",0,0
5,149,"A3","Ascaridida",0,0
5,149,"A3","Aspergillaceae",8,0.000407560242498344
5,149,"A3","Asterales",0,0
5,149,"A3","Bacillariophyceae",0,0
5,149,"A3","Chlamydomonadales",0,0
5,149,"A3","Chromulinales",0,0
5,149,"A3","Cladosporiaceae",2,0.000101890060624586
5,149,"A3","Coleoptera",45,0.00229252636405319
5,149,"A3","Collembola",1,5.0945030312293e-05
5,149,"A3","Cystofilobasidiaceae",0,0
5,149,"A3","Debaryomycetaceae",3,0.000152835090936879
5,149,"A3","Didymellaceae",1,5.0945030312293e-05
5,149,"A3","Dipodascaceae",8,0.000407560242498344
5,149,"A3","Diptera",19548,0.995873452544704
5,149,"A3","Eimeriorina",0,0
5,149,"A3","Eustigmatales",0,0
5,149,"A3","Fabales",0,0
5,149,"A3","Haptoria",0,0
5,149,"A3","Herpotrichiellaceae",0,0
5,149,"A3","Hypotrichia",0,0
5,149,"A3","Lichtheimiaceae",3,0.000152835090936879
5,149,"A3","Malasseziaceae",0,0
5,149,"A3","Mucoraceae",0,0
5,149,"A3","Neogregarinorida",0,0
5,149,"A3","Oligohymenophorea",0,0
5,149,"A3","Opiliones",0,0
5,149,"A3","Peronosporomycetes",0,0
5,149,"A3","Phaeosphaeriaceae",1,5.0945030312293e-05
5,149,"A3","Phaffomycetaceae",0,0
5,149,"A3","Pichiaceae",0,0
5,149,"A3","Poales",0,0
5,149,"A3","Ranunculales",0,0
5,149,"A3","Rare",0,0
5,149,"A3","Rhabditida",2,0.000101890060624586
5,149,"A3","Rhizaspididae",2,0.000101890060624586
5,149,"A3","Rhizopodaceae",0,0
5,149,"A3","Rhynchogastremataceae",0,0
5,149,"A3","Saccharomycetaceae",0,0
5,149,"A3","Saccharomycodaceae",0,0
5,149,"A3","Sapindales",0,0
5,149,"A3","Schizosaccharomycetaceae",2,0.000101890060624586
5,149,"A3","Sphaeropleales",0,0
5,149,"A3","Sporidiobolaceae",0,0
5,149,"A3","Taphrinaceae",2,0.000101890060624586
5,149,"A3","Trichosporonaceae",1,5.0945030312293e-05
5,149,"A3","Trichostomatia",0,0
5,149,"A3","Trypanosomatida",0,0
5,149,"A3","Ustilaginaceae",0,0
5,149,"A4","Acari",0,0
5,149,"A4","Apiales",7,0.0141129032258065
5,149,"A4","Ascaridida",0,0
5,149,"A4","Aspergillaceae",29,0.0584677419354839
5,149,"A4","Asterales",0,0
5,149,"A4","Bacillariophyceae",0,0
5,149,"A4","Chlamydomonadales",0,0
5,149,"A4","Chromulinales",0,0
5,149,"A4","Cladosporiaceae",6,0.0120967741935484
5,149,"A4","Coleoptera",50,0.100806451612903
5,149,"A4","Collembola",1,0.00201612903225806
5,149,"A4","Cystofilobasidiaceae",3,0.00604838709677419
5,149,"A4","Debaryomycetaceae",17,0.0342741935483871
5,149,"A4","Didymellaceae",41,0.0826612903225806
5,149,"A4","Dipodascaceae",225,0.453629032258065
5,149,"A4","Diptera",21,0.0423387096774194
5,149,"A4","Eimeriorina",0,0
5,149,"A4","Eustigmatales",0,0
5,149,"A4","Fabales",0,0
5,149,"A4","Haptoria",0,0
5,149,"A4","Herpotrichiellaceae",6,0.0120967741935484
5,149,"A4","Hypotrichia",0,0
5,149,"A4","Lichtheimiaceae",0,0
5,149,"A4","Malasseziaceae",18,0.0362903225806452
5,149,"A4","Mucoraceae",7,0.0141129032258065
5,149,"A4","Neogregarinorida",0,0
5,149,"A4","Oligohymenophorea",0,0
5,149,"A4","Opiliones",0,0
5,149,"A4","Peronosporomycetes",0,0
5,149,"A4","Phaeosphaeriaceae",12,0.0241935483870968
5,149,"A4","Phaffomycetaceae",0,0
5,149,"A4","Pichiaceae",13,0.0262096774193548
5,149,"A4","Poales",0,0
5,149,"A4","Ranunculales",1,0.00201612903225806
5,149,"A4","Rare",1,0.00201612903225806
5,149,"A4","Rhabditida",3,0.00604838709677419
5,149,"A4","Rhizaspididae",0,0
5,149,"A4","Rhizopodaceae",2,0.00403225806451613
5,149,"A4","Rhynchogastremataceae",0,0
5,149,"A4","Saccharomycetaceae",1,0.00201612903225806
5,149,"A4","Saccharomycodaceae",0,0
5,149,"A4","Sapindales",0,0
5,149,"A4","Schizosaccharomycetaceae",3,0.00604838709677419
5,149,"A4","Sphaeropleales",0,0
5,149,"A4","Sporidiobolaceae",4,0.00806451612903226
5,149,"A4","Taphrinaceae",1,0.00201612903225806
5,149,"A4","Trichosporonaceae",20,0.0403225806451613
5,149,"A4","Trichostomatia",0,0
5,149,"A4","Trypanosomatida",0,0
5,149,"A4","Ustilaginaceae",4,0.00806451612903226
5,149,"A5","Acari",0,0
5,149,"A5","Apiales",0,0
5,149,"A5","Ascaridida",0,0
5,149,"A5","Aspergillaceae",2,0.00146305779078274
5,149,"A5","Asterales",0,0
5,149,"A5","Bacillariophyceae",3,0.0021945866861741
5,149,"A5","Chlamydomonadales",0,0
5,149,"A5","Chromulinales",0,0
5,149,"A5","Cladosporiaceae",0,0
5,149,"A5","Coleoptera",25,0.0182882223847842
5,149,"A5","Collembola",0,0
5,149,"A5","Cystofilobasidiaceae",0,0
5,149,"A5","Debaryomycetaceae",7,0.00512070226773958
5,149,"A5","Didymellaceae",1,0.000731528895391368
5,149,"A5","Dipodascaceae",1,0.000731528895391368
5,149,"A5","Diptera",962,0.703730797366496
5,149,"A5","Eimeriorina",0,0
5,149,"A5","Eustigmatales",0,0
5,149,"A5","Fabales",0,0
5,149,"A5","Haptoria",0,0
5,149,"A5","Herpotrichiellaceae",0,0
5,149,"A5","Hypotrichia",0,0
5,149,"A5","Lichtheimiaceae",1,0.000731528895391368
5,149,"A5","Malasseziaceae",0,0
5,149,"A5","Mucoraceae",0,0
5,149,"A5","Neogregarinorida",0,0
5,149,"A5","Oligohymenophorea",0,0
5,149,"A5","Opiliones",0,0
5,149,"A5","Peronosporomycetes",0,0
5,149,"A5","Phaeosphaeriaceae",0,0
5,149,"A5","Phaffomycetaceae",0,0
5,149,"A5","Pichiaceae",0,0
5,149,"A5","Poales",0,0
5,149,"A5","Ranunculales",0,0
5,149,"A5","Rare",1,0.000731528895391368
5,149,"A5","Rhabditida",4,0.00292611558156547
5,149,"A5","Rhizaspididae",0,0
5,149,"A5","Rhizopodaceae",0,0
5,149,"A5","Rhynchogastremataceae",0,0
5,149,"A5","Saccharomycetaceae",288,0.210680321872714
5,149,"A5","Saccharomycodaceae",68,0.049743964886613
5,149,"A5","Sapindales",0,0
5,149,"A5","Schizosaccharomycetaceae",2,0.00146305779078274
5,149,"A5","Sphaeropleales",0,0
5,149,"A5","Sporidiobolaceae",0,0
5,149,"A5","Taphrinaceae",0,0
5,149,"A5","Trichosporonaceae",0,0
5,149,"A5","Trichostomatia",1,0.000731528895391368
5,149,"A5","Trypanosomatida",0,0
5,149,"A5","Ustilaginaceae",1,0.000731528895391368
5,149,"A6","Acari",0,0
5,149,"A6","Apiales",0,0
5,149,"A6","Ascaridida",106,0.0592178770949721
5,149,"A6","Aspergillaceae",4,0.00223463687150838
5,149,"A6","Asterales",19,0.0106145251396648
5,149,"A6","Bacillariophyceae",0,0
5,149,"A6","Chlamydomonadales",0,0
5,149,"A6","Chromulinales",41,0.0229050279329609
5,149,"A6","Cladosporiaceae",1,0.000558659217877095
5,149,"A6","Coleoptera",5,0.00279329608938547
5,149,"A6","Collembola",0,0
5,149,"A6","Cystofilobasidiaceae",0,0
5,149,"A6","Debaryomycetaceae",1,0.000558659217877095
5,149,"A6","Didymellaceae",8,0.00446927374301676
5,149,"A6","Dipodascaceae",3,0.00167597765363128
5,149,"A6","Diptera",1521,0.849720670391061
5,149,"A6","Eimeriorina",0,0
5,149,"A6","Eustigmatales",0,0
5,149,"A6","Fabales",22,0.0122905027932961
5,149,"A6","Haptoria",0,0
5,149,"A6","Herpotrichiellaceae",1,0.000558659217877095
5,149,"A6","Hypotrichia",0,0
5,149,"A6","Lichtheimiaceae",0,0
5,149,"A6","Malasseziaceae",14,0.00782122905027933
5,149,"A6","Mucoraceae",2,0.00111731843575419
5,149,"A6","Neogregarinorida",0,0
5,149,"A6","Oligohymenophorea",0,0
5,149,"A6","Opiliones",0,0
5,149,"A6","Peronosporomycetes",0,0
5,149,"A6","Phaeosphaeriaceae",5,0.00279329608938547
5,149,"A6","Phaffomycetaceae",0,0
5,149,"A6","Pichiaceae",0,0
5,149,"A6","Poales",8,0.00446927374301676
5,149,"A6","Ranunculales",0,0
5,149,"A6","Rare",3,0.00167597765363128
5,149,"A6","Rhabditida",5,0.00279329608938547
5,149,"A6","Rhizaspididae",0,0
5,149,"A6","Rhizopodaceae",0,0
5,149,"A6","Rhynchogastremataceae",0,0
5,149,"A6","Saccharomycetaceae",17,0.00949720670391061
5,149,"A6","Saccharomycodaceae",0,0
5,149,"A6","Sapindales",0,0
5,149,"A6","Schizosaccharomycetaceae",0,0
5,149,"A6","Sphaeropleales",4,0.00223463687150838
5,149,"A6","Sporidiobolaceae",0,0
5,149,"A6","Taphrinaceae",0,0
5,149,"A6","Trichosporonaceae",0,0
5,149,"A6","Trichostomatia",0,0
5,149,"A6","Trypanosomatida",0,0
5,149,"A6","Ustilaginaceae",0,0
7,209,"A1","Acari",0,0
7,209,"A1","Apiales",0,0
7,209,"A1","Ascaridida",0,0
7,209,"A1","Aspergillaceae",28,0.00103496710283137
7,209,"A1","Asterales",0,0
7,209,"A1","Bacillariophyceae",0,0
7,209,"A1","Chlamydomonadales",0,0
7,209,"A1","Chromulinales",30,0.00110889332446219
7,209,"A1","Cladosporiaceae",7,0.000258741775707844
7,209,"A1","Coleoptera",92,0.00340060619501737
7,209,"A1","Collembola",0,0
7,209,"A1","Cystofilobasidiaceae",0,0
7,209,"A1","Debaryomycetaceae",3,0.000110889332446219
7,209,"A1","Didymellaceae",25,0.000924077770385156
7,209,"A1","Dipodascaceae",4,0.000147852443261625
7,209,"A1","Diptera",23077,0.852997708287129
7,209,"A1","Eimeriorina",18,0.000665335994677312
7,209,"A1","Eustigmatales",0,0
7,209,"A1","Fabales",0,0
7,209,"A1","Haptoria",0,0
7,209,"A1","Herpotrichiellaceae",0,0
7,209,"A1","Hypotrichia",0,0
7,209,"A1","Lichtheimiaceae",0,0
7,209,"A1","Malasseziaceae",2550,0.0942559325792859
7,209,"A1","Mucoraceae",0,0
7,209,"A1","Neogregarinorida",357,0.0131958305611
7,209,"A1","Oligohymenophorea",0,0
7,209,"A1","Opiliones",0,0
7,209,"A1","Peronosporomycetes",0,0
7,209,"A1","Phaeosphaeriaceae",7,0.000258741775707844
7,209,"A1","Phaffomycetaceae",0,0
7,209,"A1","Pichiaceae",0,0
7,209,"A1","Poales",1,3.69631108154062e-05
7,209,"A1","Ranunculales",0,0
7,209,"A1","Rare",7,0.000258741775707844
7,209,"A1","Rhabditida",799,0.0295335255415096
7,209,"A1","Rhizaspididae",16,0.0005914097730465
7,209,"A1","Rhizopodaceae",0,0
7,209,"A1","Rhynchogastremataceae",0,0
7,209,"A1","Saccharomycetaceae",32,0.001182819546093
7,209,"A1","Saccharomycodaceae",0,0
7,209,"A1","Sapindales",0,0
7,209,"A1","Schizosaccharomycetaceae",0,0
7,209,"A1","Sphaeropleales",0,0
7,209,"A1","Sporidiobolaceae",1,3.69631108154062e-05
7,209,"A1","Taphrinaceae",0,0
7,209,"A1","Trichosporonaceae",0,0
7,209,"A1","Trichostomatia",0,0
7,209,"A1","Trypanosomatida",0,0
7,209,"A1","Ustilaginaceae",0,0
7,209,"A2","Acari",0,0
7,209,"A2","Apiales",0,0
7,209,"A2","Ascaridida",0,0
7,209,"A2","Aspergillaceae",30,0.000760456273764259
7,209,"A2","Asterales",0,0
7,209,"A2","Bacillariophyceae",12,0.000304182509505703
7,209,"A2","Chlamydomonadales",0,0
7,209,"A2","Chromulinales",45,0.00114068441064639
7,209,"A2","Cladosporiaceae",38,0.000963244613434728
7,209,"A2","Coleoptera",150,0.00380228136882129
7,209,"A2","Collembola",2,5.06970849176172e-05
7,209,"A2","Cystofilobasidiaceae",0,0
7,209,"A2","Debaryomycetaceae",57,0.00144486692015209
7,209,"A2","Didymellaceae",98,0.00248415716096324
7,209,"A2","Dipodascaceae",162,0.004106463878327
7,209,"A2","Diptera",36507,0.925399239543726
7,209,"A2","Eimeriorina",0,0
7,209,"A2","Eustigmatales",6,0.000152091254752852
7,209,"A2","Fabales",0,0
7,209,"A2","Haptoria",0,0
7,209,"A2","Herpotrichiellaceae",12,0.000304182509505703
7,209,"A2","Hypotrichia",0,0
7,209,"A2","Lichtheimiaceae",0,0
7,209,"A2","Malasseziaceae",24,0.000608365019011407
7,209,"A2","Mucoraceae",22,0.00055766793409379
7,209,"A2","Neogregarinorida",3,7.60456273764259e-05
7,209,"A2","Oligohymenophorea",0,0
7,209,"A2","Opiliones",0,0
7,209,"A2","Peronosporomycetes",10,0.000253485424588086
7,209,"A2","Phaeosphaeriaceae",309,0.00783269961977186
7,209,"A2","Phaffomycetaceae",0,0
7,209,"A2","Pichiaceae",13,0.000329531051964512
7,209,"A2","Poales",33,0.000836501901140684
7,209,"A2","Ranunculales",0,0
7,209,"A2","Rare",118,0.00299112801013942
7,209,"A2","Rhabditida",1611,0.0408365019011407
7,209,"A2","Rhizaspididae",43,0.00108998732572877
7,209,"A2","Rhizopodaceae",0,0
7,209,"A2","Rhynchogastremataceae",22,0.00055766793409379
7,209,"A2","Saccharomycetaceae",20,0.000506970849176172
7,209,"A2","Saccharomycodaceae",22,0.00055766793409379
7,209,"A2","Sapindales",17,0.000430925221799747
7,209,"A2","Schizosaccharomycetaceae",0,0
7,209,"A2","Sphaeropleales",12,0.000304182509505703
7,209,"A2","Sporidiobolaceae",7,0.00017743979721166
7,209,"A2","Taphrinaceae",5,0.000126742712294043
7,209,"A2","Trichosporonaceae",23,0.000583016476552598
7,209,"A2","Trichostomatia",0,0
7,209,"A2","Trypanosomatida",6,0.000152091254752852
7,209,"A2","Ustilaginaceae",11,0.000278833967046895
7,209,"A3","Acari",0,0
7,209,"A3","Apiales",0,0
7,209,"A3","Ascaridida",0,0
7,209,"A3","Aspergillaceae",0,0
7,209,"A3","Asterales",0,0
7,209,"A3","Bacillariophyceae",0,0
7,209,"A3","Chlamydomonadales",0,0
7,209,"A3","Chromulinales",1,4.71053747232559e-05
7,209,"A3","Cladosporiaceae",0,0
7,209,"A3","Coleoptera",6,0.000282632248339536
7,209,"A3","Collembola",0,0
7,209,"A3","Cystofilobasidiaceae",0,0
7,209,"A3","Debaryomycetaceae",3,0.000141316124169768
7,209,"A3","Didymellaceae",1,4.71053747232559e-05
7,209,"A3","Dipodascaceae",12,0.000565264496679071
7,209,"A3","Diptera",21187,0.998021574261623
7,209,"A3","Eimeriorina",1,4.71053747232559e-05
7,209,"A3","Eustigmatales",0,0
7,209,"A3","Fabales",1,4.71053747232559e-05
7,209,"A3","Haptoria",0,0
7,209,"A3","Herpotrichiellaceae",0,0
7,209,"A3","Hypotrichia",0,0
7,209,"A3","Lichtheimiaceae",0,0
7,209,"A3","Malasseziaceae",0,0
7,209,"A3","Mucoraceae",0,0
7,209,"A3","Neogregarinorida",0,0
7,209,"A3","Oligohymenophorea",0,0
7,209,"A3","Opiliones",0,0
7,209,"A3","Peronosporomycetes",0,0
7,209,"A3","Phaeosphaeriaceae",0,0
7,209,"A3","Phaffomycetaceae",0,0
7,209,"A3","Pichiaceae",0,0
7,209,"A3","Poales",1,4.71053747232559e-05
7,209,"A3","Ranunculales",0,0
7,209,"A3","Rare",1,4.71053747232559e-05
7,209,"A3","Rhabditida",7,0.000329737623062791
7,209,"A3","Rhizaspididae",0,0
7,209,"A3","Rhizopodaceae",0,0
7,209,"A3","Rhynchogastremataceae",0,0
7,209,"A3","Saccharomycetaceae",1,4.71053747232559e-05
7,209,"A3","Saccharomycodaceae",0,0
7,209,"A3","Sapindales",0,0
7,209,"A3","Schizosaccharomycetaceae",0,0
7,209,"A3","Sphaeropleales",0,0
7,209,"A3","Sporidiobolaceae",3,0.000141316124169768
7,209,"A3","Taphrinaceae",0,0
7,209,"A3","Trichosporonaceae",3,0.000141316124169768
7,209,"A3","Trichostomatia",0,0
7,209,"A3","Trypanosomatida",0,0
7,209,"A3","Ustilaginaceae",1,4.71053747232559e-05
7,209,"A4","Acari",2,8.85896527285613e-05
7,209,"A4","Apiales",0,0
7,209,"A4","Ascaridida",0,0
7,209,"A4","Aspergillaceae",5,0.000221474131821403
7,209,"A4","Asterales",0,0
7,209,"A4","Bacillariophyceae",0,0
7,209,"A4","Chlamydomonadales",0,0
7,209,"A4","Chromulinales",0,0
7,209,"A4","Cladosporiaceae",1,4.42948263642807e-05
7,209,"A4","Coleoptera",19,0.000841601700921332
7,209,"A4","Collembola",0,0
7,209,"A4","Cystofilobasidiaceae",0,0
7,209,"A4","Debaryomycetaceae",5,0.000221474131821403
7,209,"A4","Didymellaceae",7,0.000310063784549965
7,209,"A4","Dipodascaceae",18,0.000797306874557052
7,209,"A4","Diptera",22401,0.992248405386251
7,209,"A4","Eimeriorina",0,0
7,209,"A4","Eustigmatales",0,0
7,209,"A4","Fabales",0,0
7,209,"A4","Haptoria",0,0
7,209,"A4","Herpotrichiellaceae",0,0
7,209,"A4","Hypotrichia",0,0
7,209,"A4","Lichtheimiaceae",0,0
7,209,"A4","Malasseziaceae",0,0
7,209,"A4","Mucoraceae",0,0
7,209,"A4","Neogregarinorida",0,0
7,209,"A4","Oligohymenophorea",0,0
7,209,"A4","Opiliones",0,0
7,209,"A4","Peronosporomycetes",0,0
7,209,"A4","Phaeosphaeriaceae",5,0.000221474131821403
7,209,"A4","Phaffomycetaceae",2,8.85896527285613e-05
7,209,"A4","Pichiaceae",0,0
7,209,"A4","Poales",4,0.000177179305457123
7,209,"A4","Ranunculales",0,0
7,209,"A4","Rare",5,0.000221474131821403
7,209,"A4","Rhabditida",80,0.00354358610914245
7,209,"A4","Rhizaspididae",1,4.42948263642807e-05
7,209,"A4","Rhizopodaceae",5,0.000221474131821403
7,209,"A4","Rhynchogastremataceae",0,0
7,209,"A4","Saccharomycetaceae",7,0.000310063784549965
7,209,"A4","Saccharomycodaceae",1,4.42948263642807e-05
7,209,"A4","Sapindales",1,4.42948263642807e-05
7,209,"A4","Schizosaccharomycetaceae",2,8.85896527285613e-05
7,209,"A4","Sphaeropleales",0,0
7,209,"A4","Sporidiobolaceae",1,4.42948263642807e-05
7,209,"A4","Taphrinaceae",1,4.42948263642807e-05
7,209,"A4","Trichosporonaceae",2,8.85896527285613e-05
7,209,"A4","Trichostomatia",0,0
7,209,"A4","Trypanosomatida",0,0
7,209,"A4","Ustilaginaceae",1,4.42948263642807e-05
7,209,"A5","Acari",0,0
7,209,"A5","Apiales",0,0
7,209,"A5","Ascaridida",0,0
7,209,"A5","Aspergillaceae",11,0.000475737392959087
7,209,"A5","Asterales",2,8.6497707810743e-05
7,209,"A5","Bacillariophyceae",1,4.32488539053715e-05
7,209,"A5","Chlamydomonadales",0,0
7,209,"A5","Chromulinales",1,4.32488539053715e-05
7,209,"A5","Cladosporiaceae",3,0.000129746561716115
7,209,"A5","Coleoptera",32,0.00138396332497189
7,209,"A5","Collembola",0,0
7,209,"A5","Cystofilobasidiaceae",0,0
7,209,"A5","Debaryomycetaceae",17,0.000735230516391316
7,209,"A5","Didymellaceae",16,0.000691981662485944
7,209,"A5","Dipodascaceae",71,0.00307066862728138
7,209,"A5","Diptera",22303,0.964579188651501
7,209,"A5","Eimeriorina",0,0
7,209,"A5","Eustigmatales",0,0
7,209,"A5","Fabales",0,0
7,209,"A5","Haptoria",0,0
7,209,"A5","Herpotrichiellaceae",3,0.000129746561716115
7,209,"A5","Hypotrichia",0,0
7,209,"A5","Lichtheimiaceae",0,0
7,209,"A5","Malasseziaceae",1,4.32488539053715e-05
7,209,"A5","Mucoraceae",0,0
7,209,"A5","Neogregarinorida",0,0
7,209,"A5","Oligohymenophorea",27,0.00116771905544503
7,209,"A5","Opiliones",0,0
7,209,"A5","Peronosporomycetes",0,0
7,209,"A5","Phaeosphaeriaceae",5,0.000216244269526858
7,209,"A5","Phaffomycetaceae",0,0
7,209,"A5","Pichiaceae",3,0.000129746561716115
7,209,"A5","Poales",28,0.0012109679093504
7,209,"A5","Ranunculales",25,0.00108122134763429
7,209,"A5","Rare",9,0.000389239685148344
7,209,"A5","Rhabditida",550,0.0237868696479543
7,209,"A5","Rhizaspididae",0,0
7,209,"A5","Rhizopodaceae",0,0
7,209,"A5","Rhynchogastremataceae",1,4.32488539053715e-05
7,209,"A5","Saccharomycetaceae",2,8.6497707810743e-05
7,209,"A5","Saccharomycodaceae",0,0
7,209,"A5","Sapindales",0,0
7,209,"A5","Schizosaccharomycetaceae",0,0
7,209,"A5","Sphaeropleales",0,0
7,209,"A5","Sporidiobolaceae",4,0.000172995415621486
7,209,"A5","Taphrinaceae",0,0
7,209,"A5","Trichosporonaceae",5,0.000216244269526858
