"days","degdays","subj","taxon","counts","fracBySubjDay"
2,57,"A3","Liliopsida",80,0.0126182965299685
2,57,"A3","Litostomatea",523,0.0824921135646688
2,57,"A3","Malasseziales",7,0.00110410094637224
2,57,"A3","Metakinetoplastina",35,0.0055205047318612
2,57,"A3","Mucorales",230,0.0362776025236593
2,57,"A3","Opiliones",0,0
2,57,"A3","Peronosporomycetes",0,0
2,57,"A3","Pleosporales",218,0.034384858044164
2,57,"A3","Polyporales",32,0.00504731861198738
2,57,"A3","Ranunculales",75,0.0118296529968454
2,57,"A3","Rare",115,0.0181388012618297
2,57,"A3","Rhabditida",348,0.0548895899053628
2,57,"A3","Saccharomycetales",1055,0.166403785488959
2,57,"A3","Sapindales",0,0
2,57,"A3","Schizosaccharomycetales",2,0.000315457413249211
2,57,"A3","Spirotrichea",0,0
2,57,"A3","Sporidiobolales",22,0.00347003154574133
2,57,"A3","Taphrinales",92,0.0145110410094637
2,57,"A3","Tremellales",19,0.00299684542586751
2,57,"A3","Trichosporonales",315,0.0496845425867508
2,57,"A4","Acari",0,0
2,57,"A4","Agaricales",13,0.00423590746171391
2,57,"A4","Ascaridida",0,0
2,57,"A4","Asterales",0,0
2,57,"A4","Bacillariophytina",0,0
2,57,"A4","Capnodiales",327,0.106549364613881
2,57,"A4","Chaetothyriales",4,0.00130335614206582
2,57,"A4","Chlamydomonadales",1,0.000325839035516455
2,57,"A4","Chromulinales",0,0
2,57,"A4","Coccidia",0,0
2,57,"A4","Coleoptera",168,0.0547409579667644
2,57,"A4","Collembola",0,0
2,57,"A4","Conthreep",179,0.0583251873574454
2,57,"A4","Cryomonadida",16,0.00521342456826328
2,57,"A4","Diptera",140,0.0456174649723037
2,57,"A4","Eurotiales",58,0.0188986640599544
2,57,"A4","Eustigmatales",0,0
2,57,"A4","Fabales",0,0
2,57,"A4","Filobasidiales",125,0.0407298794395569
2,57,"A4","Gregarinasina",0,0
2,57,"A4","Liliopsida",31,0.0101010101010101
2,57,"A4","Litostomatea",0,0
2,57,"A4","Malasseziales",2,0.00065167807103291
2,57,"A4","Metakinetoplastina",28,0.00912349299446074
2,57,"A4","Mucorales",117,0.0381231671554252
2,57,"A4","Opiliones",0,0
2,57,"A4","Peronosporomycetes",30,0.00977517106549365
2,57,"A4","Pleosporales",405,0.131964809384164
2,57,"A4","Polyporales",33,0.010752688172043
2,57,"A4","Ranunculales",0,0
2,57,"A4","Rare",89,0.0289996741609645
2,57,"A4","Rhabditida",83,0.0270446399478658
2,57,"A4","Saccharomycetales",729,0.237536656891496
2,57,"A4","Sapindales",0,0
2,57,"A4","Schizosaccharomycetales",9,0.00293255131964809
2,57,"A4","Spirotrichea",0,0
2,57,"A4","Sporidiobolales",20,0.0065167807103291
2,57,"A4","Taphrinales",7,0.00228087324861518
2,57,"A4","Tremellales",19,0.00619094167481264
2,57,"A4","Trichosporonales",436,0.142065819485174
2,57,"A5","Acari",0,0
2,57,"A5","Agaricales",1,8.03664711082536e-05
2,57,"A5","Ascaridida",0,0
2,57,"A5","Asterales",13,0.0010447641244073
2,57,"A5","Bacillariophytina",1,8.03664711082536e-05
2,57,"A5","Capnodiales",215,0.0172787912882745
2,57,"A5","Chaetothyriales",4,0.000321465884433015
2,57,"A5","Chlamydomonadales",20,0.00160732942216507
2,57,"A5","Chromulinales",0,0
2,57,"A5","Coccidia",0,0
2,57,"A5","Coleoptera",993,0.0798039058104959
2,57,"A5","Collembola",1,8.03664711082536e-05
2,57,"A5","Conthreep",110,0.0088403118219079
2,57,"A5","Cryomonadida",1,8.03664711082536e-05
2,57,"A5","Diptera",2735,0.219802298481074
2,57,"A5","Eurotiales",1954,0.157036084545528
2,57,"A5","Eustigmatales",0,0
2,57,"A5","Fabales",0,0
2,57,"A5","Filobasidiales",121,0.00972434300409869
2,57,"A5","Gregarinasina",0,0
2,57,"A5","Liliopsida",192,0.0154303624527847
2,57,"A5","Litostomatea",91,0.00731334887085108
2,57,"A5","Malasseziales",1,8.03664711082536e-05
2,57,"A5","Metakinetoplastina",86,0.00691151651530981
2,57,"A5","Mucorales",293,0.0235473760347183
2,57,"A5","Opiliones",0,0
2,57,"A5","Peronosporomycetes",0,0
2,57,"A5","Pleosporales",390,0.0313429237322189
2,57,"A5","Polyporales",8,0.000642931768866029
2,57,"A5","Ranunculales",0,0
2,57,"A5","Rare",206,0.0165554930483003
2,57,"A5","Rhabditida",261,0.0209756489592542
2,57,"A5","Saccharomycetales",3926,0.315518765571004
2,57,"A5","Sapindales",0,0
2,57,"A5","Schizosaccharomycetales",34,0.00273246001768062
2,57,"A5","Spirotrichea",0,0
2,57,"A5","Sporidiobolales",28,0.0022502611910311
2,57,"A5","Taphrinales",134,0.010769107128506
2,57,"A5","Tremellales",47,0.00377722414208792
2,57,"A5","Trichosporonales",577,0.0463714538294623
2,57,"A6","Acari",1,0.000140964195094446
2,57,"A6","Agaricales",1,0.000140964195094446
2,57,"A6","Ascaridida",0,0
2,57,"A6","Asterales",0,0
2,57,"A6","Bacillariophytina",0,0
2,57,"A6","Capnodiales",114,0.0160699182407668
2,57,"A6","Chaetothyriales",2,0.000281928390188892
2,57,"A6","Chlamydomonadales",0,0
2,57,"A6","Chromulinales",0,0
2,57,"A6","Coccidia",0,0
2,57,"A6","Coleoptera",28,0.00394699746264449
2,57,"A6","Collembola",1,0.000140964195094446
2,57,"A6","Conthreep",3,0.000422892585283338
2,57,"A6","Cryomonadida",25,0.00352410487736115
2,57,"A6","Diptera",123,0.0173385959966169
2,57,"A6","Eurotiales",515,0.0725965604736397
2,57,"A6","Eustigmatales",0,0
2,57,"A6","Fabales",37,0.0052156752184945
2,57,"A6","Filobasidiales",111,0.0156470256554835
2,57,"A6","Gregarinasina",0,0
2,57,"A6","Liliopsida",180,0.0253735551170003
2,57,"A6","Litostomatea",653,0.0920496193966732
2,57,"A6","Malasseziales",20,0.00281928390188892
2,57,"A6","Metakinetoplastina",7,0.000986749365661122
2,57,"A6","Mucorales",261,0.0367916549196504
2,57,"A6","Opiliones",0,0
2,57,"A6","Peronosporomycetes",0,0
2,57,"A6","Pleosporales",174,0.0245277699464336
2,57,"A6","Polyporales",12,0.00169157034113335
2,57,"A6","Ranunculales",14,0.00197349873132224
2,57,"A6","Rare",147,0.0207217366788836
2,57,"A6","Rhabditida",2950,0.415844375528616
2,57,"A6","Saccharomycetales",1024,0.144347335776713
2,57,"A6","Sapindales",17,0.00239639131660558
2,57,"A6","Schizosaccharomycetales",0,0
2,57,"A6","Spirotrichea",0,0
2,57,"A6","Sporidiobolales",7,0.000986749365661122
2,57,"A6","Taphrinales",2,0.000281928390188892
2,57,"A6","Tremellales",30,0.00422892585283338
2,57,"A6","Trichosporonales",635,0.0895122638849732
3,87,"A1","Acari",0,0
3,87,"A1","Agaricales",0,0
3,87,"A1","Ascaridida",0,0
3,87,"A1","Asterales",0,0
3,87,"A1","Bacillariophytina",0,0
3,87,"A1","Capnodiales",71,0.00914948453608247
3,87,"A1","Chaetothyriales",1,0.000128865979381443
3,87,"A1","Chlamydomonadales",0,0
3,87,"A1","Chromulinales",0,0
3,87,"A1","Coccidia",0,0
3,87,"A1","Coleoptera",1375,0.177190721649485
3,87,"A1","Collembola",1,0.000128865979381443
3,87,"A1","Conthreep",0,0
3,87,"A1","Cryomonadida",0,0
3,87,"A1","Diptera",2611,0.336469072164948
3,87,"A1","Eurotiales",2425,0.3125
3,87,"A1","Eustigmatales",0,0
3,87,"A1","Fabales",5,0.000644329896907216
3,87,"A1","Filobasidiales",18,0.00231958762886598
3,87,"A1","Gregarinasina",0,0
3,87,"A1","Liliopsida",128,0.0164948453608247
3,87,"A1","Litostomatea",35,0.00451030927835052
3,87,"A1","Malasseziales",0,0
3,87,"A1","Metakinetoplastina",15,0.00193298969072165
3,87,"A1","Mucorales",158,0.020360824742268
3,87,"A1","Opiliones",0,0
3,87,"A1","Peronosporomycetes",0,0
3,87,"A1","Pleosporales",106,0.013659793814433
3,87,"A1","Polyporales",27,0.00347938144329897
3,87,"A1","Ranunculales",0,0
3,87,"A1","Rare",82,0.0105670103092784
3,87,"A1","Rhabditida",41,0.00528350515463918
3,87,"A1","Saccharomycetales",291,0.0375
3,87,"A1","Sapindales",0,0
3,87,"A1","Schizosaccharomycetales",96,0.0123711340206186
3,87,"A1","Spirotrichea",0,0
3,87,"A1","Sporidiobolales",10,0.00128865979381443
3,87,"A1","Taphrinales",149,0.0192010309278351
3,87,"A1","Tremellales",32,0.00412371134020619
3,87,"A1","Trichosporonales",83,0.0106958762886598
3,87,"A2","Acari",0,0
3,87,"A2","Agaricales",0,0
3,87,"A2","Ascaridida",0,0
3,87,"A2","Asterales",0,0
3,87,"A2","Bacillariophytina",0,0
3,87,"A2","Capnodiales",2,8.0654917933621e-05
3,87,"A2","Chaetothyriales",0,0
3,87,"A2","Chlamydomonadales",0,0
3,87,"A2","Chromulinales",0,0
3,87,"A2","Coccidia",0,0
3,87,"A2","Coleoptera",19,0.0007662217203694
3,87,"A2","Collembola",0,0
3,87,"A2","Conthreep",1,4.03274589668105e-05
3,87,"A2","Cryomonadida",0,0
3,87,"A2","Diptera",24696,0.995926926644352
3,87,"A2","Eurotiales",13,0.000524256966568537
3,87,"A2","Eustigmatales",0,0
3,87,"A2","Fabales",0,0
3,87,"A2","Filobasidiales",2,8.0654917933621e-05
3,87,"A2","Gregarinasina",0,0
3,87,"A2","Liliopsida",1,4.03274589668105e-05
3,87,"A2","Litostomatea",2,8.0654917933621e-05
3,87,"A2","Malasseziales",0,0
3,87,"A2","Metakinetoplastina",0,0
3,87,"A2","Mucorales",2,8.0654917933621e-05
3,87,"A2","Opiliones",0,0
3,87,"A2","Peronosporomycetes",0,0
3,87,"A2","Pleosporales",5,0.000201637294834052
3,87,"A2","Polyporales",0,0
3,87,"A2","Ranunculales",1,4.03274589668105e-05
3,87,"A2","Rare",10,0.000403274589668105
3,87,"A2","Rhabditida",5,0.000201637294834052
3,87,"A2","Saccharomycetales",17,0.000685566802435778
3,87,"A2","Sapindales",2,8.0654917933621e-05
3,87,"A2","Schizosaccharomycetales",0,0
3,87,"A2","Spirotrichea",0,0
3,87,"A2","Sporidiobolales",4,0.000161309835867242
3,87,"A2","Taphrinales",3,0.000120982376900432
3,87,"A2","Tremellales",0,0
3,87,"A2","Trichosporonales",12,0.000483929507601726
3,87,"A3","Acari",0,0
3,87,"A3","Agaricales",0,0
3,87,"A3","Ascaridida",0,0
3,87,"A3","Asterales",0,0
3,87,"A3","Bacillariophytina",23,0.00418333939614405
3,87,"A3","Capnodiales",4,0.000727537286285922
3,87,"A3","Chaetothyriales",0,0
3,87,"A3","Chlamydomonadales",0,0
3,87,"A3","Chromulinales",0,0
3,87,"A3","Coccidia",0,0
3,87,"A3","Coleoptera",719,0.130774827209895
3,87,"A3","Collembola",0,0
3,87,"A3","Conthreep",44,0.00800291014914514
3,87,"A3","Cryomonadida",0,0
3,87,"A3","Diptera",29,0.00527464532557294
3,87,"A3","Eurotiales",95,0.0172790105492907
3,87,"A3","Eustigmatales",0,0
3,87,"A3","Fabales",7,0.00127319025100036
3,87,"A3","Filobasidiales",1,0.000181884321571481
3,87,"A3","Gregarinasina",0,0
3,87,"A3","Liliopsida",20,0.00363768643142961
3,87,"A3","Litostomatea",0,0
3,87,"A3","Malasseziales",1,0.000181884321571481
3,87,"A3","Metakinetoplastina",7,0.00127319025100036
3,87,"A3","Mucorales",23,0.00418333939614405
3,87,"A3","Opiliones",0,0
3,87,"A3","Peronosporomycetes",0,0
3,87,"A3","Pleosporales",29,0.00527464532557294
3,87,"A3","Polyporales",0,0
3,87,"A3","Ranunculales",0,0
3,87,"A3","Rare",2,0.000363768643142961
3,87,"A3","Rhabditida",2,0.000363768643142961
3,87,"A3","Saccharomycetales",4427,0.805201891596944
3,87,"A3","Sapindales",6,0.00109130592942888
3,87,"A3","Schizosaccharomycetales",3,0.000545652964714442
3,87,"A3","Spirotrichea",53,0.00963986904328847
3,87,"A3","Sporidiobolales",0,0
3,87,"A3","Taphrinales",1,0.000181884321571481
3,87,"A3","Tremellales",2,0.000363768643142961
3,87,"A3","Trichosporonales",0,0
3,87,"A4","Acari",46,0.0112800392349191
3,87,"A4","Agaricales",0,0
3,87,"A4","Ascaridida",0,0
3,87,"A4","Asterales",0,0
3,87,"A4","Bacillariophytina",0,0
3,87,"A4","Capnodiales",1,0.000245218244237371
3,87,"A4","Chaetothyriales",1,0.000245218244237371
3,87,"A4","Chlamydomonadales",0,0
3,87,"A4","Chromulinales",0,0
3,87,"A4","Coccidia",59,0.0144678764100049
3,87,"A4","Coleoptera",127,0.0311427170181462
3,87,"A4","Collembola",0,0
3,87,"A4","Conthreep",41,0.0100539480137322
3,87,"A4","Cryomonadida",0,0
3,87,"A4","Diptera",673,0.165031878371751
3,87,"A4","Eurotiales",24,0.00588523786169691
3,87,"A4","Eustigmatales",0,0
3,87,"A4","Fabales",1,0.000245218244237371
3,87,"A4","Filobasidiales",16,0.00392349190779794
3,87,"A4","Gregarinasina",0,0
3,87,"A4","Liliopsida",26,0.00637567435017165
3,87,"A4","Litostomatea",23,0.00564001961745954
3,87,"A4","Malasseziales",0,0
3,87,"A4","Metakinetoplastina",16,0.00392349190779794
3,87,"A4","Mucorales",5,0.00122609122118686
3,87,"A4","Opiliones",0,0
3,87,"A4","Peronosporomycetes",0,0
3,87,"A4","Pleosporales",12,0.00294261893084846
3,87,"A4","Polyporales",0,0
3,87,"A4","Ranunculales",0,0
3,87,"A4","Rare",21,0.0051495831289848
3,87,"A4","Rhabditida",10,0.00245218244237371
3,87,"A4","Saccharomycetales",2855,0.700098087297695
3,87,"A4","Sapindales",0,0
3,87,"A4","Schizosaccharomycetales",0,0
3,87,"A4","Spirotrichea",0,0
3,87,"A4","Sporidiobolales",25,0.00613045610593428
3,87,"A4","Taphrinales",2,0.000490436488474743
3,87,"A4","Tremellales",4,0.000980872976949485
3,87,"A4","Trichosporonales",90,0.0220696419813634
3,87,"A5","Acari",0,0
3,87,"A5","Agaricales",3,0.000269323996768112
3,87,"A5","Ascaridida",0,0
3,87,"A5","Asterales",0,0
3,87,"A5","Bacillariophytina",0,0
3,87,"A5","Capnodiales",87,0.00781039590627525
3,87,"A5","Chaetothyriales",8,0.000718197324714965
3,87,"A5","Chlamydomonadales",0,0
3,87,"A5","Chromulinales",0,0
3,87,"A5","Coccidia",0,0
3,87,"A5","Coleoptera",848,0.0761289164197863
3,87,"A5","Collembola",0,0
3,87,"A5","Conthreep",0,0
3,87,"A5","Cryomonadida",1,8.97746655893707e-05
3,87,"A5","Diptera",7863,0.705898195529222
3,87,"A5","Eurotiales",270,0.0242391597091301
3,87,"A5","Eustigmatales",0,0
3,87,"A5","Fabales",0,0
3,87,"A5","Filobasidiales",8,0.000718197324714965
3,87,"A5","Gregarinasina",0,0
3,87,"A5","Liliopsida",28,0.00251369063650238
3,87,"A5","Litostomatea",0,0
3,87,"A5","Malasseziales",8,0.000718197324714965
3,87,"A5","Metakinetoplastina",1,8.97746655893707e-05
3,87,"A5","Mucorales",34,0.0030523386300386
3,87,"A5","Opiliones",0,0
3,87,"A5","Peronosporomycetes",0,0
3,87,"A5","Pleosporales",612,0.0549420953406949
3,87,"A5","Polyporales",4,0.000359098662357483
3,87,"A5","Ranunculales",14,0.00125684531825119
3,87,"A5","Rare",16,0.00143639464942993
3,87,"A5","Rhabditida",3,0.000269323996768112
3,87,"A5","Saccharomycetales",1223,0.1097944160158
3,87,"A5","Sapindales",0,0
3,87,"A5","Schizosaccharomycetales",24,0.0021545919741449
3,87,"A5","Spirotrichea",0,0
3,87,"A5","Sporidiobolales",10,0.000897746655893707
3,87,"A5","Taphrinales",16,0.00143639464942993
3,87,"A5","Tremellales",12,0.00107729598707245
3,87,"A5","Trichosporonales",46,0.00412963461711105
3,87,"A6","Acari",0,0
3,87,"A6","Agaricales",0,0
3,87,"A6","Ascaridida",0,0
3,87,"A6","Asterales",0,0
3,87,"A6","Bacillariophytina",0,0
3,87,"A6","Capnodiales",2,0.000105713832655003
3,87,"A6","Chaetothyriales",0,0
3,87,"A6","Chlamydomonadales",0,0
3,87,"A6","Chromulinales",0,0
3,87,"A6","Coccidia",0,0
3,87,"A6","Coleoptera",16,0.000845710661240023
3,87,"A6","Collembola",2,0.000105713832655003
3,87,"A6","Conthreep",1,5.28569163275015e-05
3,87,"A6","Cryomonadida",0,0
3,87,"A6","Diptera",18749,0.991014324224325
3,87,"A6","Eurotiales",9,0.000475712246947513
3,87,"A6","Eustigmatales",0,0
3,87,"A6","Fabales",0,0
3,87,"A6","Filobasidiales",4,0.000211427665310006
3,87,"A6","Gregarinasina",0,0
3,87,"A6","Liliopsida",6,0.000317141497965009
3,87,"A6","Litostomatea",1,5.28569163275015e-05
3,87,"A6","Malasseziales",1,5.28569163275015e-05
3,87,"A6","Metakinetoplastina",0,0
3,87,"A6","Mucorales",4,0.000211427665310006
3,87,"A6","Opiliones",0,0
3,87,"A6","Peronosporomycetes",0,0
3,87,"A6","Pleosporales",5,0.000264284581637507
3,87,"A6","Polyporales",0,0
3,87,"A6","Ranunculales",0,0
3,87,"A6","Rare",5,0.000264284581637507
3,87,"A6","Rhabditida",6,0.000317141497965009
3,87,"A6","Saccharomycetales",78,0.00412283947354511
3,87,"A6","Sapindales",0,0
3,87,"A6","Schizosaccharomycetales",3,0.000158570748982504
3,87,"A6","Spirotrichea",0,0
3,87,"A6","Sporidiobolales",3,0.000158570748982504
3,87,"A6","Taphrinales",0,0
3,87,"A6","Tremellales",4,0.000211427665310006
3,87,"A6","Trichosporonales",20,0.00105713832655003
5,149,"A1","Acari",0,0
5,149,"A1","Agaricales",0,0
5,149,"A1","Ascaridida",0,0
5,149,"A1","Asterales",0,0
5,149,"A1","Bacillariophytina",1,2.41295273025601e-05
5,149,"A1","Capnodiales",29,0.000699756291774244
5,149,"A1","Chaetothyriales",8,0.000193036218420481
5,149,"A1","Chlamydomonadales",0,0
5,149,"A1","Chromulinales",0,0
5,149,"A1","Coccidia",0,0
5,149,"A1","Coleoptera",2362,0.0569939434886471
5,149,"A1","Collembola",0,0
5,149,"A1","Conthreep",1,2.41295273025601e-05
5,149,"A1","Cryomonadida",3,7.23885819076804e-05
5,149,"A1","Diptera",37970,0.916198151678209
5,149,"A1","Eurotiales",69,0.00166493738387665
5,149,"A1","Eustigmatales",0,0
5,149,"A1","Fabales",0,0
5,149,"A1","Filobasidiales",20,0.000482590546051203
5,149,"A1","Gregarinasina",0,0
5,149,"A1","Liliopsida",2,4.82590546051203e-05
5,149,"A1","Litostomatea",0,0
5,149,"A1","Malasseziales",22,0.000530849600656323
5,149,"A1","Metakinetoplastina",0,0
5,149,"A1","Mucorales",0,0
5,149,"A1","Opiliones",0,0
5,149,"A1","Peronosporomycetes",0,0
5,149,"A1","Pleosporales",783,0.0188934198779046
5,149,"A1","Polyporales",0,0
5,149,"A1","Ranunculales",0,0
5,149,"A1","Rare",69,0.00166493738387665
5,149,"A1","Rhabditida",4,9.65181092102406e-05
5,149,"A1","Saccharomycetales",70,0.00168906691117921
5,149,"A1","Sapindales",0,0
5,149,"A1","Schizosaccharomycetales",0,0
5,149,"A1","Spirotrichea",0,0
5,149,"A1","Sporidiobolales",0,0
5,149,"A1","Taphrinales",0,0
5,149,"A1","Tremellales",26,0.000627367709866564
5,149,"A1","Trichosporonales",4,9.65181092102406e-05
5,149,"A2","Acari",0,0
5,149,"A2","Agaricales",0,0
5,149,"A2","Ascaridida",0,0
5,149,"A2","Asterales",0,0
5,149,"A2","Bacillariophytina",0,0
5,149,"A2","Capnodiales",4,0.000528401585204756
5,149,"A2","Chaetothyriales",3,0.000396301188903567
5,149,"A2","Chlamydomonadales",0,0
5,149,"A2","Chromulinales",0,0
5,149,"A2","Coccidia",0,0
5,149,"A2","Coleoptera",29,0.00383091149273448
5,149,"A2","Collembola",0,0
5,149,"A2","Conthreep",0,0
5,149,"A2","Cryomonadida",0,0
5,149,"A2","Diptera",6994,0.923910171730515
5,149,"A2","Eurotiales",26,0.00343461030383091
5,149,"A2","Eustigmatales",0,0
5,149,"A2","Fabales",0,0
5,149,"A2","Filobasidiales",6,0.000792602377807133
5,149,"A2","Gregarinasina",0,0
5,149,"A2","Liliopsida",3,0.000396301188903567
5,149,"A2","Litostomatea",0,0
5,149,"A2","Malasseziales",0,0
5,149,"A2","Metakinetoplastina",0,0
5,149,"A2","Mucorales",0,0
5,149,"A2","Opiliones",0,0
5,149,"A2","Peronosporomycetes",0,0
5,149,"A2","Pleosporales",102,0.0134742404227213
5,149,"A2","Polyporales",0,0
5,149,"A2","Ranunculales",0,0
5,149,"A2","Rare",26,0.00343461030383091
5,149,"A2","Rhabditida",1,0.000132100396301189
5,149,"A2","Saccharomycetales",367,0.0484808454425363
5,149,"A2","Sapindales",0,0
5,149,"A2","Schizosaccharomycetales",0,0
5,149,"A2","Spirotrichea",0,0
5,149,"A2","Sporidiobolales",4,0.000528401585204756
5,149,"A2","Taphrinales",0,0
5,149,"A2","Tremellales",2,0.000264200792602378
5,149,"A2","Trichosporonales",3,0.000396301188903567
5,149,"A3","Acari",0,0
5,149,"A3","Agaricales",0,0
5,149,"A3","Ascaridida",0,0
5,149,"A3","Asterales",0,0
5,149,"A3","Bacillariophytina",0,0
5,149,"A3","Capnodiales",2,0.000101688021151108
5,149,"A3","Chaetothyriales",0,0
5,149,"A3","Chlamydomonadales",0,0
5,149,"A3","Chromulinales",0,0
5,149,"A3","Coccidia",0,0
5,149,"A3","Coleoptera",45,0.00228798047589994
5,149,"A3","Collembola",1,5.08440105755542e-05
5,149,"A3","Conthreep",3,0.000152532031726663
5,149,"A3","Cryomonadida",2,0.000101688021151108
5,149,"A3","Diptera",19548,0.993898718730933
5,149,"A3","Eurotiales",8,0.000406752084604434
5,149,"A3","Eustigmatales",0,0
5,149,"A3","Fabales",0,0
5,149,"A3","Filobasidiales",0,0
5,149,"A3","Gregarinasina",0,0
5,149,"A3","Liliopsida",0,0
5,149,"A3","Litostomatea",0,0
5,149,"A3","Malasseziales",0,0
5,149,"A3","Metakinetoplastina",0,0
5,149,"A3","Mucorales",3,0.000152532031726663
5,149,"A3","Opiliones",0,0
5,149,"A3","Peronosporomycetes",0,0
5,149,"A3","Pleosporales",9,0.000457596095179988
5,149,"A3","Polyporales",3,0.000152532031726663
5,149,"A3","Ranunculales",0,0
5,149,"A3","Rare",0,0
5,149,"A3","Rhabditida",2,0.000101688021151108
5,149,"A3","Saccharomycetales",37,0.00188122839129551
5,149,"A3","Sapindales",0,0
5,149,"A3","Schizosaccharomycetales",2,0.000101688021151108
5,149,"A3","Spirotrichea",0,0
5,149,"A3","Sporidiobolales",0,0
5,149,"A3","Taphrinales",2,0.000101688021151108
5,149,"A3","Tremellales",0,0
5,149,"A3","Trichosporonales",1,5.08440105755542e-05
5,149,"A4","Acari",0,0
5,149,"A4","Agaricales",9,0.0109756097560976
5,149,"A4","Ascaridida",0,0
5,149,"A4","Asterales",0,0
5,149,"A4","Bacillariophytina",0,0
5,149,"A4","Capnodiales",6,0.00731707317073171
5,149,"A4","Chaetothyriales",6,0.00731707317073171
5,149,"A4","Chlamydomonadales",0,0
5,149,"A4","Chromulinales",0,0
5,149,"A4","Coccidia",0,0
5,149,"A4","Coleoptera",50,0.0609756097560976
5,149,"A4","Collembola",1,0.00121951219512195
5,149,"A4","Conthreep",6,0.00731707317073171
5,149,"A4","Cryomonadida",0,0
5,149,"A4","Diptera",21,0.025609756097561
5,149,"A4","Eurotiales",29,0.0353658536585366
5,149,"A4","Eustigmatales",0,0
5,149,"A4","Fabales",0,0
5,149,"A4","Filobasidiales",3,0.00365853658536585
5,149,"A4","Gregarinasina",0,0
5,149,"A4","Liliopsida",0,0
5,149,"A4","Litostomatea",0,0
5,149,"A4","Malasseziales",18,0.0219512195121951
5,149,"A4","Metakinetoplastina",0,0
5,149,"A4","Mucorales",10,0.0121951219512195
5,149,"A4","Opiliones",0,0
5,149,"A4","Peronosporomycetes",0,0
5,149,"A4","Pleosporales",96,0.117073170731707
5,149,"A4","Polyporales",1,0.00121951219512195
5,149,"A4","Ranunculales",1,0.00121951219512195
5,149,"A4","Rare",14,0.0170731707317073
5,149,"A4","Rhabditida",3,0.00365853658536585
5,149,"A4","Saccharomycetales",518,0.631707317073171
5,149,"A4","Sapindales",0,0
5,149,"A4","Schizosaccharomycetales",3,0.00365853658536585
5,149,"A4","Spirotrichea",0,0
5,149,"A4","Sporidiobolales",4,0.0048780487804878
5,149,"A4","Taphrinales",1,0.00121951219512195
5,149,"A4","Tremellales",0,0
5,149,"A4","Trichosporonales",20,0.024390243902439
5,149,"A5","Acari",0,0
5,149,"A5","Agaricales",0,0
5,149,"A5","Ascaridida",0,0
5,149,"A5","Asterales",0,0
5,149,"A5","Bacillariophytina",3,0.0021849963583394
5,149,"A5","Capnodiales",0,0
5,149,"A5","Chaetothyriales",0,0
5,149,"A5","Chlamydomonadales",0,0
5,149,"A5","Chromulinales",0,0
5,149,"A5","Coccidia",0,0
5,149,"A5","Coleoptera",25,0.0182083029861617
5,149,"A5","Collembola",0,0
5,149,"A5","Conthreep",0,0
5,149,"A5","Cryomonadida",0,0
5,149,"A5","Diptera",962,0.700655498907502
5,149,"A5","Eurotiales",2,0.00145666423889294
5,149,"A5","Eustigmatales",0,0
5,149,"A5","Fabales",0,0
5,149,"A5","Filobasidiales",0,0
5,149,"A5","Gregarinasina",0,0
5,149,"A5","Liliopsida",0,0
5,149,"A5","Litostomatea",1,0.000728332119446468
5,149,"A5","Malasseziales",0,0
5,149,"A5","Metakinetoplastina",0,0
5,149,"A5","Mucorales",1,0.000728332119446468
5,149,"A5","Opiliones",0,0
5,149,"A5","Peronosporomycetes",0,0
5,149,"A5","Pleosporales",1,0.000728332119446468
5,149,"A5","Polyporales",0,0
5,149,"A5","Ranunculales",0,0
5,149,"A5","Rare",1,0.000728332119446468
5,149,"A5","Rhabditida",4,0.00291332847778587
5,149,"A5","Saccharomycetales",370,0.269482884195193
5,149,"A5","Sapindales",0,0
5,149,"A5","Schizosaccharomycetales",2,0.00145666423889294
5,149,"A5","Spirotrichea",1,0.000728332119446468
5,149,"A5","Sporidiobolales",0,0
5,149,"A5","Taphrinales",0,0
5,149,"A5","Tremellales",0,0
5,149,"A5","Trichosporonales",0,0
5,149,"A6","Acari",0,0
5,149,"A6","Agaricales",0,0
5,149,"A6","Ascaridida",106,0.0558482613277134
5,149,"A6","Asterales",19,0.0100105374077977
5,149,"A6","Bacillariophytina",0,0
5,149,"A6","Capnodiales",1,0.000526870389884088
5,149,"A6","Chaetothyriales",1,0.000526870389884088
5,149,"A6","Chlamydomonadales",0,0
5,149,"A6","Chromulinales",41,0.0216016859852476
5,149,"A6","Coccidia",0,0
5,149,"A6","Coleoptera",5,0.00263435194942044
5,149,"A6","Collembola",0,0
5,149,"A6","Conthreep",29,0.0152792413066386
5,149,"A6","Cryomonadida",0,0
5,149,"A6","Diptera",1521,0.801369863013699
5,149,"A6","Eurotiales",4,0.00210748155953635
5,149,"A6","Eustigmatales",0,0
5,149,"A6","Fabales",22,0.0115911485774499
5,149,"A6","Filobasidiales",0,0
5,149,"A6","Gregarinasina",0,0
5,149,"A6","Liliopsida",8,0.00421496311907271
5,149,"A6","Litostomatea",0,0
5,149,"A6","Malasseziales",14,0.00737618545837724
5,149,"A6","Metakinetoplastina",36,0.0189673340358272
5,149,"A6","Mucorales",2,0.00105374077976818
5,149,"A6","Opiliones",0,0
5,149,"A6","Peronosporomycetes",0,0
5,149,"A6","Pleosporales",45,0.023709167544784
5,149,"A6","Polyporales",5,0.00263435194942044
5,149,"A6","Ranunculales",0,0
5,149,"A6","Rare",7,0.00368809272918862
